photos/t3_new_data/B270619_V1_K1/frame0.jpg,273,430,291,459,yaya
photos/t3_new_data/B270619_V1_K1/frame0.jpg,292,434,306,462,yaya
photos/t3_new_data/B270619_V1_K1/frame0.jpg,290,416,313,442,yaya
photos/t3_new_data/B270619_V1_K1/frame0.jpg,294,400,321,423,yaya
photos/t3_new_data/B270619_V1_K1/frame4.jpg,258,449,278,478,yaya
photos/t3_new_data/B270619_V1_K1/frame4.jpg,276,453,290,481,yaya
photos/t3_new_data/B270619_V1_K1/frame4.jpg,279,436,302,461,yaya
photos/t3_new_data/B270619_V1_K1/frame4.jpg,285,418,312,440,yaya
photos/t3_new_data/B270619_V1_K1/frame8.jpg,243,476,263,504,yaya
photos/t3_new_data/B270619_V1_K1/frame8.jpg,260,478,274,505,yaya
photos/t3_new_data/B270619_V1_K1/frame8.jpg,261,460,284,485,yaya
photos/t3_new_data/B270619_V1_K1/frame8.jpg,263,442,290,464,yaya
photos/t3_new_data/B270619_V1_K1/frame12.jpg,219,509,239,537,yaya
photos/t3_new_data/B270619_V1_K1/frame12.jpg,236,507,250,535,yaya
photos/t3_new_data/B270619_V1_K1/frame12.jpg,239,490,262,516,yaya
photos/t3_new_data/B270619_V1_K1/frame12.jpg,243,469,269,492,yaya
photos/t3_new_data/B270619_V1_K1/frame16.jpg,199,540,218,569,yaya
photos/t3_new_data/B270619_V1_K1/frame16.jpg,216,540,230,567,yaya
photos/t3_new_data/B270619_V1_K1/frame16.jpg,218,522,242,548,yaya
photos/t3_new_data/B270619_V1_K1/frame16.jpg,219,504,246,526,yaya
photos/t3_new_data/B270619_V1_K1/frame20.jpg,179,573,199,601,yaya
photos/t3_new_data/B270619_V1_K1/frame20.jpg,196,573,210,601,yaya
photos/t3_new_data/B270619_V1_K1/frame20.jpg,195,553,219,578,yaya
photos/t3_new_data/B270619_V1_K1/frame20.jpg,200,538,226,560,yaya
photos/t3_new_data/B270619_V1_K1/frame24.jpg,163,604,183,632,yaya
photos/t3_new_data/B270619_V1_K1/frame24.jpg,183,602,197,630,yaya
photos/t3_new_data/B270619_V1_K1/frame24.jpg,179,584,203,609,yaya
photos/t3_new_data/B270619_V1_K1/frame24.jpg,182,565,208,587,yaya
photos/t3_new_data/B270619_V1_K1/frame28.jpg,150,631,170,660,yaya
photos/t3_new_data/B270619_V1_K1/frame28.jpg,171,629,185,656,yaya
photos/t3_new_data/B270619_V1_K1/frame28.jpg,167,608,190,634,yaya
photos/t3_new_data/B270619_V1_K1/frame28.jpg,167,592,194,614,yaya
